dbn,school_name,school_type,enrollment,rigor_instruction_rating,collab_teachers_rating,support_environ_rating,effective_lead_rating,fam_comm_ties_rating,trust_rating,student_achieve_rating,pct_pos_rigor_instruction,pct_pos_collab_teachers,pct_pos_supportive_environ,pct_pos_effective_lead,pct_pos_fam_comm_ties,pct_pos_trust,qr_challenge_curriculum,qr_effective_teaching_learning,qr_assess_student_learning,qr_high_expectations,qr_teacher_collab,qr_dates_of_review,pct_ell,pct_disabilities,pct_self_contained,economic_need_index,pct_temp_housing,pct_hra_eligible,pct_asian,pct_black,pct_hispanic,pct_white,yrs_principal_exp,pct_teachers_>=3_yrs_exp,student_attendance_rate,pct_chronic_absent,teacher_attendance_rate,sqr_rating,borough
29Q208,P.S./I.S. 208,K-8,714,0.75,1.0,0.75,0.75,0.75,0.75,0.5,0.81,0.86,0.68,0.84,0.94,0.86,1.0,1.0,0.5,0.5,0.5,May-19,0.004,0.182,0.059,0.331,0.015,0.258,0.081,0.727,0.143,0.01,15.9,0.898,0.958,0.073,0.986,5.0,queens
29Q238,I.S. 238 - Susan B. Anthony Academy,Middle,1301,0.75,0.75,0.5,0.75,0.5,0.75,0.5,0.76,0.76,0.64,0.81,0.87,0.84,1.0,1.0,1.0,0.5,1,January 2017,0.163,0.143,0.041,0.737,0.183,0.648,0.295,0.355,0.281,0.02,7.7,0.772,0.914,0.284,0.959,4.0,queens
29Q251,P.S. 251 Queens,Elementary,324,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.77,0.81,0.78,0.83,0.95,0.9,1.0,1.0,1.0,1.0,0,January 2018,0.019,0.253,0.111,0.586,0.145,0.509,0.062,0.809,0.09,0.009,2.9,0.679,0.929,0.212,0.955,5.0,queens
29Q259,Pathways College Preparatory School: A College Boa,Middle,235,0.75,1.0,0.75,1.0,0.75,0.75,0.5,0.8,0.89,0.66,0.9,0.91,0.9,1.0,1.0,0.5,0.5,0.5,March-19,0.004,0.153,0.017,0.439,0.072,0.37,0.072,0.813,0.055,0.009,2.9,0.833,0.954,0.055,0.972,5.0,queens
29Q268,P.S./I.S. 268,K-8,632,0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.8,0.89,0.73,0.88,0.95,0.9,0.5,1.0,1.0,0.5,1,February 2018,0.18,0.161,0.062,0.675,0.051,0.601,0.271,0.266,0.332,0.025,14.9,0.875,0.936,0.202,0.962,6.0,queens
29Q270,The Gordon Parks School,K-8,733,0.75,0.75,0.5,0.75,0.75,0.75,0.5,0.79,0.8,0.6,0.85,0.93,0.83,1.0,1.0,1.0,1.0,1,May 2018,0.005,0.162,0.052,0.433,0.04,0.379,0.005,0.951,0.026,0.001,7.3,0.941,0.949,0.13,0.968,5.0,queens
29Q283,Preparatory Academy for Writers: A College Board S,Middle,207,0.75,0.75,1.0,0.75,0.5,0.5,0.75,0.83,0.71,0.8,0.76,0.82,0.81,1.0,1.0,1.0,0.5,1,November-18,0.039,0.179,0.043,0.537,0.106,0.454,0.034,0.889,0.063,0.01,10,0.97,0.96,0.076,0.958,3.0,queens
29Q289,Queens United Middle School,Middle,170,0.75,0.75,0.5,0.75,0.25,0.5,0.25,0.64,0.62,0.63,0.68,0.8,0.8,0.5,1.0,0.5,1.0,0.5,February 2017,0.041,0.182,0.059,0.577,0.118,0.524,0.012,0.912,0.053,0.006,1.1,0.615,0.912,0.256,0.927,2.0,queens
29Q295,P.S./I.S. 295,K-8,472,0.75,0.75,1.0,0.5,0.75,0.5,0.75,0.77,0.8,0.73,0.75,0.93,0.82,1.0,1.0,1.0,0.5,1,13-May-16,0.078,0.189,0.091,0.586,0.112,0.498,0.322,0.261,0.314,0.032,7.9,0.85,0.951,0.117,0.954,4.0,queens
29Q327,Eagle Academy for Young Men III,Middle,221,0.75,0.5,0.75,0.75,0.75,0.5,0.75,0.69,0.66,0.62,0.75,0.89,0.78,1.0,1.0,1.0,1.0,0,May 2018,0.005,0.262,0.109,0.631,0.113,0.561,0.005,0.923,0.032,0.009,1.9,0.757,0.96,0.102,0.965,4.0,queens
29Q355,Collaborative Arts Middle School,Middle,325,0.75,1.0,0.75,0.75,0.75,1.0,0.5,0.85,0.93,0.69,0.98,0.92,0.94,1.0,0.0,1.0,0.5,1,May 2018,0.055,0.222,0.071,0.626,0.163,0.548,0.012,0.828,0.129,0.009,8.1,0.708,0.931,0.229,0.96,6.0,queens
29Q356,Community Voices Middle School,Middle,347,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.68,0.71,0.6,0.81,0.94,0.84,1.0,0.0,1.0,1.0,1,May 2017,0.084,0.28,0.138,0.692,0.219,0.62,0.026,0.818,0.115,0.012,2.6,0.72,0.9,0.361,0.972,5.0,queens
30Q002,P.S. 002 Alfred Zimberg,Elementary,564,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.94,0.95,0.95,0.92,0.93,0.93,0.5,1.0,0.5,0.5,0.5,13-Nov-15,0.163,0.199,0.046,0.611,0.062,0.534,0.204,0.039,0.362,0.379,4,0.946,0.944,0.162,0.969,5.0,queens
30Q010,I.S. 010 Horace Greeley,Middle,795,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.85,0.93,0.75,0.94,0.9,0.92,1.0,1.0,1.0,1.0,1,October 2017,0.169,0.182,0.062,0.781,0.125,0.703,0.204,0.062,0.566,0.161,14.4,0.759,0.941,0.178,0.968,5.0,queens
30Q011,P.S. 011 Kathryn Phelan,Elementary,964,0.75,0.75,1.0,1.0,1.0,1.0,0.75,0.81,0.88,0.88,0.87,0.96,0.94,1.0,1.0,1.0,0.5,0.5,March-19,0.215,0.205,0.072,0.681,0.172,0.61,0.36,0.017,0.493,0.1,5.1,0.957,0.949,0.128,0.958,7.0,queens
30Q017,P.S. 017 Henry David Thoreau,Elementary,532,0.5,0.5,0.75,0.75,0.75,0.75,0.5,0.74,0.8,0.8,0.81,0.95,0.91,1.0,1.0,0.0,1.0,1,April 2017,0.256,0.222,0.105,0.77,0.111,0.682,0.145,0.111,0.524,0.19,7,0.63,0.931,0.211,0.963,5.0,queens
30Q069,P.S. 069 Jackson Heights,Elementary,958,0.75,0.75,1.0,0.75,1.0,1.0,0.75,0.85,0.92,0.88,0.9,0.96,0.95,1.0,1.0,1.0,0.5,1,January 2017,0.227,0.122,0.051,0.651,0.04,0.596,0.496,0.006,0.397,0.079,16.1,0.921,0.955,0.103,0.953,7.0,queens
30Q070,P.S. 070,Elementary,774,1.0,0.75,0.75,0.75,0.75,0.5,0.75,0.81,0.78,0.87,0.79,0.93,0.83,0.5,0.5,1.0,0.5,1,January 2018,0.249,0.151,0.05,0.727,0.039,0.669,0.159,0.03,0.432,0.36,15.9,0.919,0.944,0.172,0.939,4.0,queens
30Q076,P.S. 076 William Hallet,Elementary,413,0.5,0.75,0.75,0.5,1.0,0.75,0.5,0.74,0.79,0.7,0.87,0.96,0.92,0.0,0.0,0.0,0.5,1,October 2016,0.148,0.378,0.145,0.872,0.111,0.797,0.077,0.303,0.516,0.087,4,0.797,0.918,0.317,0.959,6.0,queens
30Q078,P.S./I.S. 78Q,K-8,700,0.75,0.75,0.75,0.75,1.0,0.5,0.75,0.81,0.81,0.69,0.78,0.96,0.8,1.0,0.5,1.0,0.5,1,January-19,0.057,0.127,0.007,0.221,0.026,0.184,0.24,0.043,0.256,0.397,13.1,0.635,0.942,0.157,0.966,5.0,queens
30Q084,P.S. 084 Steinway,Elementary,241,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.93,0.89,0.91,0.87,0.95,0.92,1.0,0.5,0.5,1.0,1,December 2017,0.116,0.195,0.021,0.581,0.054,0.523,0.071,0.066,0.427,0.419,15.3,1,0.936,0.203,0.975,5.0,queens
30Q085,P.S. 085 Judge Charles Vallone,Elementary,574,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.8,0.81,0.84,0.8,0.95,0.85,1.0,1.0,1.0,0.5,1,May 2017,0.146,0.12,0.014,0.465,0.049,0.392,0.166,0.026,0.28,0.483,16.1,0.763,0.944,0.159,0.968,6.0,queens
30Q092,P.S. 092 Harry T. Stewart Sr.,Elementary,822,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.84,0.86,0.85,0.84,0.94,0.91,1.0,0.0,1.0,1.0,1,November 2016,0.251,0.221,0.09,0.846,0.05,0.819,0.012,0.007,0.973,0.004,11.9,0.932,0.958,0.085,0.961,5.0,queens
30Q111,P.S. 111 Jacob Blackwell,K-8,316,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.76,0.77,0.64,0.87,0.94,0.85,1.0,1.0,1.0,1.0,1,May 2018,0.114,0.332,0.098,0.959,0.323,0.889,0.041,0.487,0.418,0.022,4.9,0.463,0.897,0.435,0.976,5.0,queens
30Q112,P.S. 112 Dutch Kills,Elementary,389,0.75,0.75,0.75,0.75,1.0,1.0,0.5,0.88,0.95,0.9,0.98,0.97,0.96,1.0,1.0,1.0,1.0,0,February-19,0.159,0.159,0.041,0.883,0.141,0.83,0.316,0.226,0.36,0.08,1.4,0.882,0.914,0.321,0.962,7.0,queens
30Q122,P.S. 122 Mamie Fay,K-8,1330,1.0,1.0,0.75,0.75,0.75,0.75,1.0,0.86,0.87,0.81,0.86,0.91,0.9,1.0,0.5,1.0,0.5,0.5,January-19,0.076,0.09,0.014,0.475,0.02,0.39,0.271,0.039,0.189,0.452,2,0.882,0.952,0.117,0.962,5.0,queens
30Q126,Albert Shanker School for Visual and Performing Ar,Middle,692,1.0,0.75,0.75,0.75,0.5,0.75,0.5,0.79,0.86,0.7,0.91,0.86,0.89,0.5,0.5,1.0,1.0,1,11-Dec-14,0.081,0.178,0.075,0.791,0.088,0.725,0.285,0.171,0.445,0.088,10.9,0.776,0.93,0.224,0.969,4.0,queens
30Q127,P.S. 127 Aerospace Science Magnet School,K-8,1216,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.78,0.79,0.76,0.76,0.91,0.84,1.0,1.0,1.0,1.0,1,November 2017,0.291,0.176,0.068,0.776,0.081,0.706,0.13,0.097,0.749,0.017,10.9,0.846,0.931,0.24,0.968,5.0,queens
30Q141,I.S. 141 The Steinway,Middle,1180,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.87,0.93,0.75,0.95,0.89,0.93,0.5,0.5,0.5,0.5,0.5,May-19,0.092,0.137,0.033,0.595,0.053,0.524,0.197,0.035,0.364,0.372,1,0.849,0.949,0.143,0.959,6.0,queens
30Q145,I.S. 145 Joseph Pulitzer,Middle,1709,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.83,0.82,0.74,0.81,0.89,0.85,1.0,1.0,1.0,1.0,0.5,March-19,0.191,0.142,0.043,0.797,0.104,0.723,0.083,0.019,0.877,0.018,2.8,0.911,0.951,0.122,0.963,5.0,queens
30Q148,P.S. 148 Queens,Elementary,730,0.75,0.75,0.75,0.75,0.75,1.0,0.5,0.81,0.85,0.84,0.87,0.94,0.95,1.0,1.0,0.0,1.0,1,May 2017,0.336,0.207,0.084,0.816,0.148,0.734,0.155,0.007,0.808,0.027,1.9,0.794,0.948,0.15,0.972,6.0,queens
30Q149,P.S. 149 Christa McAuliffe,Elementary,979,0.75,0.75,0.75,0.75,1.0,0.75,0.5,0.79,0.83,0.81,0.8,0.96,0.9,0.5,1.0,1.0,0.5,1,May-19,0.382,0.195,0.055,0.783,0.172,0.685,0.097,0.011,0.857,0.028,2.9,0.905,0.951,0.132,0.968,6.0,queens
30Q150,P.S. 150 Queens,Elementary,977,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.84,0.81,0.86,0.77,0.95,0.82,1.0,1.0,1.0,1.0,1,December 2016,0.168,0.129,0.043,0.594,0.071,0.497,0.256,0.01,0.476,0.21,14,0.817,0.947,0.151,0.958,4.0,queens
30Q151,P.S. 151 Mary D. Carter,Elementary,329,0.75,1.0,1.0,0.75,1.0,0.75,1.0,0.9,0.91,0.87,0.94,0.95,0.93,1.0,1.0,1.0,0.5,1,October 2016,0.103,0.31,0.112,0.884,0.155,0.821,0.161,0.267,0.514,0.043,6.1,0.833,0.937,0.17,0.954,6.0,queens
30Q152,P.S. 152 Gwendoline N. Alleyne School,Elementary,943,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.9,0.84,0.91,0.83,0.96,0.89,1.0,0.5,1.0,1.0,0.5,February-19,0.268,0.141,0.052,0.794,0.247,0.703,0.521,0.005,0.419,0.037,14.2,0.987,0.959,0.082,0.958,6.0,queens
30Q166,P.S. 166 Henry Gradstein,Elementary,966,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.9,0.91,0.92,0.9,0.96,0.94,1.0,1.0,0.5,0.5,0.5,March-19,0.149,0.118,0.034,0.602,0.045,0.516,0.232,0.043,0.425,0.257,7.5,0.968,0.952,0.103,0.965,6.0,queens
30Q171,P.S. 171 Peter G. Van Alst,Elementary,415,0.75,0.75,0.5,0.75,0.75,1.0,0.5,0.75,0.87,0.75,0.87,0.94,0.94,1.0,1.0,0.5,0.5,1,January 2018,0.222,0.241,0.087,0.889,0.14,0.829,0.183,0.296,0.439,0.067,2.9,0.7,0.904,0.375,0.97,6.0,queens
30Q204,I.S. 204 Oliver W. Holmes,Middle,460,0.75,0.75,0.5,0.75,0.75,0.5,0.75,0.77,0.82,0.67,0.79,0.9,0.83,0.5,1.0,1.0,1.0,1,January 2017,0.176,0.265,0.115,0.879,0.111,0.826,0.163,0.189,0.583,0.061,3.9,0.524,0.925,0.266,0.961,4.0,queens
